RDA element,mapping,MARC 21 Bibligraphic encoding string and recording method
rdaw:P10028,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10028,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10028,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10028,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10028,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10028,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10028,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10028,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10028,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10029,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10029,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10029,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10029,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10029,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10029,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10029,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10029,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10029,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10029,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10029,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10029,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10029,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10029,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10029,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10029,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10029,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10029,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10029,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10029,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10029,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10030,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10030,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10030,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10030,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10030,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10030,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10030,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10030,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10030,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10030,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10030,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10030,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10030,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10030,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10030,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10030,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10030,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10030,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10030,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10030,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10030,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10031,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10031,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10031,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10031,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10031,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10031,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10031,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10031,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10031,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10031,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10031,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10031,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10031,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10031,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10031,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10031,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10031,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10031,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10031,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10031,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10031,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10032,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10032,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10032,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10032,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10032,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10032,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10032,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10032,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10032,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10032,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10032,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10032,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10032,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10032,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10032,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10032,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10032,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10032,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10032,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10032,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10032,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10033,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10033,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10033,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10033,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10033,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10033,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10033,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10033,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10033,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10033,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10033,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10033,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10033,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10033,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10033,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10033,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10033,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10033,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10033,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10033,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10033,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10034,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10034,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10034,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, n, p, t, u [structured description] ."
rdaw:P10034,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, t, u [structured description] ."
rdaw:P10034,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdaw:P10034,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdaw:P10034,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10034,rdakit:hasM21,700 ** $x [identifier] .
rdaw:P10034,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10034,rdakit:hasM21,710 ** $x [identifier] .
rdaw:P10034,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10034,rdakit:hasM21,711 ** $x [identifier] .
rdaw:P10034,rdakit:hasM21,730 ** $0 [identifier] .
rdaw:P10034,rdakit:hasM21,730 ** $x [identifier] .
rdaw:P10034,rdakit:hasM21,758 ** $0 [identifier] .
rdaw:P10034,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdaw:P10034,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10034,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10034,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10034,rdakit:hasM21,730 ** $1 [IRI] .
rdaw:P10034,rdakit:hasM21,758 ** $1 [IRI] .
rdaw:P10035,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10035,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10035,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10035,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10035,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10035,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10035,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10035,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10035,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10035,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10035,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10035,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10035,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10036,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10036,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10036,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10036,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10036,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10036,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10036,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10036,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10036,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10036,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10036,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10036,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10036,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10041,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10041,rdakit:hasM21,502 ** $a [unstructured description] .
rdaw:P10041,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10041,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10041,rdakit:hasM21,502 ** $g [structured description] .
rdaw:P10041,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10041,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10041,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10041,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10041,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10041,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10041,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10041,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10041,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10041,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10042,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10042,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10042,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10042,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10042,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10042,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10042,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10042,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10042,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10042,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10042,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10042,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10042,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10043,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10043,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10043,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10043,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10043,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10043,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10043,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10043,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10043,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10043,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10043,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10043,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10043,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10044,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10044,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10044,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10044,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10044,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10044,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10044,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10044,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10044,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10044,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10044,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10044,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10044,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10045,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10045,rdakit:hasM21,720 1* $a [unstructured description] .
rdaw:P10045,rdakit:hasM21,"100 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10045,rdakit:hasM21,"100 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10045,rdakit:hasM21,"700 0* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10045,rdakit:hasM21,"700 1* $a, b, c, d, g, q, u [structured description] ."
rdaw:P10045,rdakit:hasM21,100 0* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,100 1* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,700 0* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,700 1* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,720 1* $0 [identifier] .
rdaw:P10045,rdakit:hasM21,100 0* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,100 1* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,700 0* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,700 1* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10045,rdakit:hasM21,720 1* $1 [IRI] .
rdaw:P10046,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,550 ** $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10046,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10046,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10046,rdakit:hasM21,"711 ** $a, c, d, e, f, g, n, q, u [structured description] ."
rdaw:P10046,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10046,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10046,rdakit:hasM21,711 ** $0 [identifier] .
rdaw:P10046,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10046,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10046,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10046,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10046,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10046,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10046,rdakit:hasM21,711 ** $1 [IRI] .
rdaw:P10046,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10046,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10046,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10046,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10048,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10048,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10048,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10048,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10048,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10048,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10048,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10048,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10048,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10048,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10048,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10048,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10048,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10048,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10048,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10048,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10048,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10048,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10048,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10049,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10049,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10049,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10049,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10049,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10049,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10049,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10049,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10049,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10049,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10049,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10049,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10049,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10049,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10049,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10049,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10049,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10049,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10049,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10050,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10050,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10050,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10050,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10050,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10050,rdakit:hasM21,"100 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10050,rdakit:hasM21,"110 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10050,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10050,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10050,rdakit:hasM21,100 ** $0 [identifier] .
rdaw:P10050,rdakit:hasM21,110 ** $0 [identifier] .
rdaw:P10050,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10050,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10050,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10050,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10050,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10050,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10050,rdakit:hasM21,100 ** $1 [IRI] .
rdaw:P10050,rdakit:hasM21,110 ** $1 [IRI] .
rdaw:P10050,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10050,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10050,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10050,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10050,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10050,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10051,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10051,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10051,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10051,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10051,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10051,rdakit:hasM21,"100 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10051,rdakit:hasM21,"110 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10051,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10051,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10051,rdakit:hasM21,100 ** $0 [identifier] .
rdaw:P10051,rdakit:hasM21,110 ** $0 [identifier] .
rdaw:P10051,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10051,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10051,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10051,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10051,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10051,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10051,rdakit:hasM21,100 ** $1 [IRI] .
rdaw:P10051,rdakit:hasM21,110 ** $1 [IRI] .
rdaw:P10051,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10051,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10051,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10051,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10051,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10051,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10052,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10052,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10052,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10052,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10052,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10052,rdakit:hasM21,"100 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10052,rdakit:hasM21,"110 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10052,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10052,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10052,rdakit:hasM21,100 ** $0 [identifier] .
rdaw:P10052,rdakit:hasM21,110 ** $0 [identifier] .
rdaw:P10052,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10052,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10052,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10052,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10052,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10052,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10052,rdakit:hasM21,100 ** $1 [IRI] .
rdaw:P10052,rdakit:hasM21,110 ** $1 [IRI] .
rdaw:P10052,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10052,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10052,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10052,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10052,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10052,rdakit:hasM21,720 2* $1 [IRI] .
