RDA element,Toolkit URL (English)
rdaa:P50455,https://access.rdatoolkit.org/en-US_ala-5428d72d-654a-3fe3-a019-513b4c428b85
rdae:P20188,https://access.rdatoolkit.org/en-US_ala-5434a024-48a5-3753-ab64-c260fbb4fe75
rdaw:P10493,https://access.rdatoolkit.org/en-US_ala-544015a9-f431-3891-a14e-e63d091fe138
rdaa:P50918,https://access.rdatoolkit.org/en-US_ala-546021b0-3a5d-3798-b365-07769b1f39ea
rdae:P20029,https://access.rdatoolkit.org/en-US_ala-5466dcfe-2786-3d50-b464-b5c80f0b6ac7
rdae:P20358,https://access.rdatoolkit.org/en-US_ala-54918317-f28d-3b86-9905-972dbf035649
rdae:P20127,https://access.rdatoolkit.org/en-US_ala-549830c3-488b-32a3-a923-988faa45c9e8
rdae:P20503,https://access.rdatoolkit.org/en-US_ala-54a07e55-9536-3809-8bdb-b3417065dd39
rdaa:P50325,https://access.rdatoolkit.org/en-US_ala-54ae4457-b1bb-322c-b568-2aca229dcf9d
rdaw:P10005,https://access.rdatoolkit.org/en-US_ala-54c03160-4160-3d28-8bea-47eaaaf88a22
rdaa:P50329,https://access.rdatoolkit.org/en-US_ala-54ec572b-32b4-39c5-ab91-0882fa27c2bb
rdaa:P50061,https://access.rdatoolkit.org/en-US_ala-55034626-a28b-326a-a660-03f762a82ef6
rdam:P30386,https://access.rdatoolkit.org/en-US_ala-55196f24-13f8-350d-88d3-0ed8a64424cf
rdat:P70031,https://access.rdatoolkit.org/en-US_ala-552108e8-3806-3424-908b-a3228f31bd67
rdam:P30363,https://access.rdatoolkit.org/en-US_ala-552343bd-e2a2-3960-a35e-dac0e8877199
rdaa:P50013,https://access.rdatoolkit.org/en-US_ala-552da6c1-be9e-3235-b2a5-14e9d0f511c4
rdai:P40092,https://access.rdatoolkit.org/en-US_ala-55308b7f-24f1-386e-886a-5cdc21cedc02
rdaa:P51079,https://access.rdatoolkit.org/en-US_ala-5581fdea-dfb9-3652-b58e-8678cb37cbb6
rdat:P70006,https://access.rdatoolkit.org/en-US_ala-558d5339-9ce8-3644-b3b1-2f4109d3fa3c
rdaw:P10336,https://access.rdatoolkit.org/en-US_ala-55a1269b-0adc-3582-8614-ea6a84f95a1c
rdaw:P10383,https://access.rdatoolkit.org/en-US_ala-55aae884-30d1-3ff7-9c37-6b2ab86764f4
rdaw:P10159,https://access.rdatoolkit.org/en-US_ala-55b2ea3c-9ee7-3c2e-9d6b-1b1aa238eded
rdaa:P50162,https://access.rdatoolkit.org/en-US_ala-55eaff4d-436f-394c-bb25-4070fd8fd43c
rdam:P30294,https://access.rdatoolkit.org/en-US_ala-564ae837-68ee-396c-91d5-6da0a7f4e972
rdax:P00014,https://access.rdatoolkit.org/en-US_ala-5650a26b-beb0-3953-afcb-cfd09c3481a5
rdaa:P50059,https://access.rdatoolkit.org/en-US_ala-56519b82-7c41-3e9a-b465-ad4ccf53dbbe
rdae:P20296,https://access.rdatoolkit.org/en-US_ala-568c3bb4-87db-364f-b134-d05eafd294af
rdaw:P10464,https://access.rdatoolkit.org/en-US_ala-56b28e17-0d6f-3baf-add1-7ba92e621043
rdae:P20083,https://access.rdatoolkit.org/en-US_ala-56d48bec-566c-3cd9-98ba-9e4c0ef65a4c
rdaa:P50805,https://access.rdatoolkit.org/en-US_ala-571c33e8-5550-3d61-b43b-97b4544b54c6
rdaw:P10142,https://access.rdatoolkit.org/en-US_ala-57699478-384d-3243-b250-b6f08b8379e7
rdae:P20538,https://access.rdatoolkit.org/en-US_ala-576c4403-cc69-32c6-8520-5e57e2367e28
rdaw:P10292,https://access.rdatoolkit.org/en-US_ala-57706fcd-2c8e-37a8-9824-5c674b6af736
rdaa:P51077,https://access.rdatoolkit.org/en-US_ala-578c6b47-3203-3596-a04d-c393d2da983c
rdam:P30233,https://access.rdatoolkit.org/en-US_ala-57a29f2c-5500-3a18-854e-f21c88c184a2
rdaa:P50052,https://access.rdatoolkit.org/en-US_ala-57cd6e34-134f-3212-afce-921049764c38
rdaa:P50990,https://access.rdatoolkit.org/en-US_ala-57dc84ce-504d-34f9-98ff-93dc73078bf1
rdae:P20133,https://access.rdatoolkit.org/en-US_ala-57e223f7-6fd6-39ec-b8f4-7532d43067c9
rdaa:P50796,https://access.rdatoolkit.org/en-US_ala-57fa7de4-70b1-35ce-862f-6c2a2049ea2e
rdae:P20473,https://access.rdatoolkit.org/en-US_ala-5818e46d-3c71-3c47-9f60-bcc5a4905aca
rdaw:P10134,https://access.rdatoolkit.org/en-US_ala-583ef3b7-2e92-31de-b8b6-7aa4073cdd11
rdae:P20033,https://access.rdatoolkit.org/en-US_ala-587617bf-802b-3dec-b5fa-a3abaa41dddb
rdae:P20125,https://access.rdatoolkit.org/en-US_ala-587624fb-d2d6-39f3-ae7c-b0ed78c08463
rdae:P20490,https://access.rdatoolkit.org/en-US_ala-587a6642-e258-37b5-9147-7954a972e59f
rdaw:P10263,https://access.rdatoolkit.org/en-US_ala-587b02f8-42ae-3c70-b8a0-9713ec63dee3
rdam:P30214,https://access.rdatoolkit.org/en-US_ala-5887ca96-eae3-34c9-ac6b-5f1f73f3845b
rdae:P20217,https://access.rdatoolkit.org/en-US_ala-588edcaf-f945-32a9-a940-f9b4e523e7db
rdaa:P50685,https://access.rdatoolkit.org/en-US_ala-5894ac5b-0354-37f9-8a4f-e1cd17d0dc1e
rdaw:P10417,https://access.rdatoolkit.org/en-US_ala-58a1d828-bb33-3254-ba9f-a5b7e9fa500d
rdaa:P50765,https://access.rdatoolkit.org/en-US_ala-58abfd2c-891b-394f-8234-403b141b676c
rdaa:P50043,https://access.rdatoolkit.org/en-US_ala-58af5ba3-f421-3ed6-800f-ebd8b7ffe41d
rdaw:P10008,https://access.rdatoolkit.org/en-US_ala-58b6d558-35f3-336d-9a63-a1d973e801a5
rdaw:P10565,https://access.rdatoolkit.org/en-US_ala-58c5d733-ffb9-3161-a858-c6bb9f4949a4
rdae:P20137,https://access.rdatoolkit.org/en-US_ala-58dbd4c5-a80b-3876-b1e3-39b5ce01cc1e
rdae:P20081,https://access.rdatoolkit.org/en-US_ala-59153144-c05f-3c95-8306-00c007046df5
rdaw:P10484,https://access.rdatoolkit.org/en-US_ala-593543d0-5752-3ac9-956c-c6abcee21fdc
rdan:P80035,https://access.rdatoolkit.org/en-US_ala-5943565d-7063-39f6-8bb3-04ba3d9e9e6f
rdai:P40159,https://access.rdatoolkit.org/en-US_ala-5944d782-ca79-3003-aaa0-ebacb61402e9
rdaa:P50592,https://access.rdatoolkit.org/en-US_ala-5947d0b1-19c7-3aa3-ab8f-dd0af9f9d448
rdaa:P50447,https://access.rdatoolkit.org/en-US_ala-594f3c76-c7aa-30af-b479-2bd45f487c76
rdan:P80181,https://access.rdatoolkit.org/en-US_ala-5951fec8-285c-30a2-b03d-6a1b8c4668d4
rdae:P20218,https://access.rdatoolkit.org/en-US_ala-595737a9-b1af-31e9-8a8b-fa8ecb6dffaa
rdai:P40013,https://access.rdatoolkit.org/en-US_ala-59589bd6-470f-3ae2-b04f-924844a2712a
rdaw:P10497,https://access.rdatoolkit.org/en-US_ala-59673bf6-d4ef-39a8-86bf-7f7273354a8e
rdae:P20400,https://access.rdatoolkit.org/en-US_ala-598e4bb4-808f-389a-9720-d5c90940d904
rdaa:P50264,https://access.rdatoolkit.org/en-US_ala-599897f7-d9ff-3a1e-aac5-96aeb9742801
rdam:P30206,https://access.rdatoolkit.org/en-US_ala-59a025f2-6638-3530-80ed-c48bc5eb3041
rdaw:P10119,https://access.rdatoolkit.org/en-US_ala-59a712f1-95fe-3e5d-a7a2-344b07416d9c
rdam:P30126,https://access.rdatoolkit.org/en-US_ala-59b0a481-ac1d-3ad8-8cc0-a446155581fc
rdaa:P51034,https://access.rdatoolkit.org/en-US_ala-59b388f8-7a50-31f6-9cff-2e6f5cb53e41
rdai:P40118,https://access.rdatoolkit.org/en-US_ala-59ca1730-1ec5-3f26-87e5-2f5ed433b2b1
rdae:P20031,https://access.rdatoolkit.org/en-US_ala-59d0ec91-983d-312b-b316-4c320aba637f
rdaa:P50060,https://access.rdatoolkit.org/en-US_ala-59d270d0-7080-33a0-a03d-07742873b30f
rdai:P40157,https://access.rdatoolkit.org/en-US_ala-59da5840-67b7-3083-b2e1-c8ed24c3d27c
rdaa:P50171,https://access.rdatoolkit.org/en-US_ala-59e9f689-8bc2-3080-83ce-a27d8b801b90
rdaa:P50086,https://access.rdatoolkit.org/en-US_ala-5a0ab06d-cc00-31c0-b9a0-59dad4301519
rdat:P70032,https://access.rdatoolkit.org/en-US_ala-5a0f0d9f-b566-3fc5-8b6f-8a7155c31ad2
rdaw:P10205,https://access.rdatoolkit.org/en-US_ala-5a1ede64-3700-3c26-ba02-48c3c3a4479d
rdaa:P50997,https://access.rdatoolkit.org/en-US_ala-5a222637-acad-3593-949e-ea1d44eeb904
rdaw:P10590,https://access.rdatoolkit.org/en-US_ala-5a2a26a8-784d-3725-8023-f7d937e49205
rdaw:P10233,https://access.rdatoolkit.org/en-US_ala-5a51bd07-b45f-3539-9252-1d43bd497b14
rdae:P20427,https://access.rdatoolkit.org/en-US_ala-5a60f8d9-dbaf-3dea-a342-829a6843222d
rdae:P20414,https://access.rdatoolkit.org/en-US_ala-5a9f09db-0de4-3d8b-ad12-dd64d4902428
rdae:P20457,https://access.rdatoolkit.org/en-US_ala-5aa5f8f4-c490-3d13-a15c-c58ad36dd064
rdam:P30352,https://access.rdatoolkit.org/en-US_ala-5ad90c98-7457-36f0-bf3a-3f8a8b99be0f
rdaa:P51015,https://access.rdatoolkit.org/en-US_ala-5adef84d-a27e-3a85-8e2d-e23132ab3c79
rdae:P20435,https://access.rdatoolkit.org/en-US_ala-5ae14939-dea0-3af6-9718-425a4c3df08e
rdap:P70035,https://access.rdatoolkit.org/en-US_ala-5ae4060d-912f-33dd-8c7f-e37caea0ff95
rdaw:P10592,https://access.rdatoolkit.org/en-US_ala-5aee997b-e4a0-3841-a4e9-c7fe9233b4de
rdaw:P10184,https://access.rdatoolkit.org/en-US_ala-5b046e0b-7b50-37d9-b254-8664605bbf42
rdai:P40096,https://access.rdatoolkit.org/en-US_ala-5b17500a-820b-388b-a790-76928f474508
rdam:P30293,https://access.rdatoolkit.org/en-US_ala-5b218456-de2c-30eb-bf43-f7e82d4065b1
rdaa:P50756,https://access.rdatoolkit.org/en-US_ala-5b2cb229-9a9a-3072-a198-6dc89d32e526
rdam:P30186,https://access.rdatoolkit.org/en-US_ala-5b55be6a-29db-34b0-a566-8e3d7befc51d
rdam:P30434,https://access.rdatoolkit.org/en-US_ala-5b6e92ed-43bc-319c-ac23-4bf36422f2e4
rdaa:P50850,https://access.rdatoolkit.org/en-US_ala-5b84e8f9-b3c0-3b20-a4bb-c6b6405f1789
rdaa:P50062,https://access.rdatoolkit.org/en-US_ala-5b89835a-29ba-3beb-970c-75eb6693e1ec
rdae:P20171,https://access.rdatoolkit.org/en-US_ala-5bb93b2d-4c5a-3c4d-8fa5-06c9060317b3
rdae:P20080,https://access.rdatoolkit.org/en-US_ala-5bcbe7ba-3238-3ae6-a8f7-03dfdb37b89d
rdaa:P50406,https://access.rdatoolkit.org/en-US_ala-5bf77264-d8bc-34f8-b3f0-2bf91012ccd5
rdaa:P50943,https://access.rdatoolkit.org/en-US_ala-5c1dc45c-d24b-3881-83e8-1d38431231c7
rdai:P40107,https://access.rdatoolkit.org/en-US_ala-5c2bf516-f779-3092-9a07-19596b0d3fa2
rdaw:P10020,https://access.rdatoolkit.org/en-US_ala-5c2e8808-1684-39d1-b097-27d59c633b80
rdaa:P50441,https://access.rdatoolkit.org/en-US_ala-5c351251-eea7-3500-8eac-70aaf0c5a46a
rdaa:P50510,https://access.rdatoolkit.org/en-US_ala-5c609d97-9c0f-3946-a4d0-e40be9ee4a3e
rdan:P80093,https://access.rdatoolkit.org/en-US_ala-5c68d931-5f3f-3584-8354-bf01617be530
rdaa:P51017,https://access.rdatoolkit.org/en-US_ala-5c6cf293-cfa8-395b-b607-e7373c1c64d1
rdaw:P10186,https://access.rdatoolkit.org/en-US_ala-5c6e6e21-3e53-321c-82f1-404f444eb2e7
rdaa:P50793,https://access.rdatoolkit.org/en-US_ala-5c7eabf4-89ed-35be-8653-067ea92d0c3b
rdae:P20377,https://access.rdatoolkit.org/en-US_ala-5c893b7c-83fc-3659-b074-00c7e6a1a2c6
rdam:P30328,https://access.rdatoolkit.org/en-US_ala-5c9edbfd-2f9f-38e3-a6ac-02e817a9ad59
rdaa:P50377,https://access.rdatoolkit.org/en-US_ala-5ca9e124-575a-3e04-aec3-b04c6a482349
rdam:P30263,https://access.rdatoolkit.org/en-US_ala-5cd67a5a-5c36-3c67-89ae-5e45e3f10711
rdai:P40143,https://access.rdatoolkit.org/en-US_ala-5d326dd9-eccf-3e91-85e6-2debf8636c1d
rdam:P30095,https://access.rdatoolkit.org/en-US_ala-5d433872-8c86-3bd2-8b6c-16f43bda686c
rdan:P80146,https://access.rdatoolkit.org/en-US_ala-5d5ddf91-1355-381b-a241-d3b605e28b9e
rdam:P30407,https://access.rdatoolkit.org/en-US_ala-5d75cf9f-0ae8-3a91-99c5-dba95cb15456
rdaw:P10400,https://access.rdatoolkit.org/en-US_ala-5d7d0e35-b230-3fab-bd2c-8f34880ecfdc
rdam:P30349,https://access.rdatoolkit.org/en-US_ala-5da8617c-ee44-31c4-96e8-1d4ce02a39dc
rdaw:P10288,https://access.rdatoolkit.org/en-US_ala-5e0b29f5-ee85-3b6f-8d9c-3764a0ff6055
rdam:P30404,https://access.rdatoolkit.org/en-US_ala-5e0f0eca-7796-34ef-ab0c-b92658b00421
rdaa:P51097,https://access.rdatoolkit.org/en-US_ala-5e27e411-2171-3a8c-9698-2dbeb93f51cc
rdaa:P50589,https://access.rdatoolkit.org/en-US_ala-5e2b73e6-aa30-32bb-9b7a-cbfd6d799a10
rdam:P30381,https://access.rdatoolkit.org/en-US_ala-5e2d3cea-b389-370c-82a6-0f48467806e9
rdam:P30424,https://access.rdatoolkit.org/en-US_ala-5e2e5b78-f6e5-3b2c-ae91-2b04bcaff090
rdam:P30092,https://access.rdatoolkit.org/en-US_ala-5e38f1d4-17a1-3ff9-a1c8-eacbfd04e68e
rdai:P40121,https://access.rdatoolkit.org/en-US_ala-5e3ed3f8-66f9-3d1f-81cf-b8bcaffc56e0
rdaa:P50077,https://access.rdatoolkit.org/en-US_ala-5e3ef2eb-dddc-37d5-8225-02efe4a96d62
rdai:P40120,https://access.rdatoolkit.org/en-US_ala-5e401268-e247-3a76-8c21-f8add714d7ab
rdam:P30085,https://access.rdatoolkit.org/en-US_ala-5e4b0696-b177-34a4-9671-7cb0cdec37bd
rdap:P70027,https://access.rdatoolkit.org/en-US_ala-5e758064-a128-391a-99fd-c1144ee6eb27
rdam:P30040,https://access.rdatoolkit.org/en-US_ala-5e7b39f6-9e2a-35bc-a5ae-1aaa8db1a7d8
rdae:P20346,https://access.rdatoolkit.org/en-US_ala-5e87bc31-46c0-3637-a567-0b55d2ef7827
rdaa:P50394,https://access.rdatoolkit.org/en-US_ala-5e89ccdc-ad54-31b5-8974-2454a130e18b
rdae:P20397,https://access.rdatoolkit.org/en-US_ala-5ea0040b-7d70-3089-85ba-c3b59cab29c3
rdaw:P10440,https://access.rdatoolkit.org/en-US_ala-5ea3263e-a195-392d-b0f7-ef2a91fb64a1
rdaw:P10345,https://access.rdatoolkit.org/en-US_ala-5ebe5489-e8b9-33e4-8505-58ae8fbc7d64
rdaw:P10256,https://access.rdatoolkit.org/en-US_ala-5ee35816-8c52-31fa-8d71-3d7748494082
rdae:P20482,https://access.rdatoolkit.org/en-US_ala-5ef4ef79-f8f7-3ed4-9a0e-13eac8c7c4e5
rdae:P20436,https://access.rdatoolkit.org/en-US_ala-5efc37fd-218b-3045-bf94-868248dcb7f3
rdam:P30031,https://access.rdatoolkit.org/en-US_ala-5f41752f-44f5-30d8-b17c-9a424a3d5637
rdaw:P10478,https://access.rdatoolkit.org/en-US_ala-5f6774e0-5a29-3a3a-ac82-d92fc385b774
rdae:P20309,https://access.rdatoolkit.org/en-US_ala-5f7e3ee9-aaf3-39d5-8e31-184766c68539
rdae:P20417,https://access.rdatoolkit.org/en-US_ala-5f8f44d2-97cf-350b-aeb8-86f32d5feb5d
rdat:P70048,https://access.rdatoolkit.org/en-US_ala-5fa86f04-a1f1-32ec-ae17-934b53c3ff52
rdaa:P50697,https://access.rdatoolkit.org/en-US_ala-5fc9711c-174b-3299-97ca-6400cc8f3bfe
rdae:P20166,https://access.rdatoolkit.org/en-US_ala-600c97dc-bdcc-3da0-a9c4-8b64c9f12a90
rdam:P30106,https://access.rdatoolkit.org/en-US_ala-60344275-5627-3f0e-9a61-438b6d27a5fa
rdaw:P10607,https://access.rdatoolkit.org/en-US_ala-6035e8ea-2d89-3a65-9716-0674fe270a4f
rdaw:P10587,https://access.rdatoolkit.org/en-US_ala-60401822-0e58-3296-bd27-80a8be1419f6
rdae:P20388,https://access.rdatoolkit.org/en-US_ala-60864e5a-e6d3-3e40-ac3d-98ceee6740d8
rdai:P40135,https://access.rdatoolkit.org/en-US_ala-60954b7e-5a4a-3599-8261-69ccb4ac8fef
rdaa:P50527,https://access.rdatoolkit.org/en-US_ala-60a3ba75-8674-3655-acac-c770953b76d4
rdae:P20300,https://access.rdatoolkit.org/en-US_ala-60a45c3f-2508-359f-8504-9dc687cec770
rdaa:P50692,https://access.rdatoolkit.org/en-US_ala-60bec692-0c92-30db-92c9-b76783fd584d
rdam:P30165,https://access.rdatoolkit.org/en-US_ala-60c04672-d204-3662-9256-eee264aea813
rdaa:P50427,https://access.rdatoolkit.org/en-US_ala-60fc28b6-2385-3745-8c6d-2b47765689b5
rdam:P30063,https://access.rdatoolkit.org/en-US_ala-612acb20-84fb-3558-86b9-f75430e39843
rdaa:P50642,https://access.rdatoolkit.org/en-US_ala-61793ce5-10c7-349c-861c-4f30470095f8
rdaa:P50931,https://access.rdatoolkit.org/en-US_ala-618dcdb4-74e6-3c25-b310-217631cb11d6
rdam:P30049,https://access.rdatoolkit.org/en-US_ala-61a1d2e6-9672-36d4-a7b5-c1e37f685797
rdaa:P50639,https://access.rdatoolkit.org/en-US_ala-61cd77c0-12d2-3f19-a3ae-192ab60ba1b9
rdaw:P10096,https://access.rdatoolkit.org/en-US_ala-61e9b0a6-046c-39ca-93fb-53f4013ee010
rdaw:P10169,https://access.rdatoolkit.org/en-US_ala-61edffd8-9c84-39b2-aea4-25ab53c344e1
rdaw:P10551,https://access.rdatoolkit.org/en-US_ala-61fd48ce-2d0f-320b-9bbd-2c704c693c83
rdaw:P10443,https://access.rdatoolkit.org/en-US_ala-620d273c-6ed3-3b3a-ab72-65bb6d5f4b3c
rdaa:P50737,https://access.rdatoolkit.org/en-US_ala-6218759a-fd3f-39bf-899e-857f2afa629e
rdap:P70041,https://access.rdatoolkit.org/en-US_ala-6226f6e3-f35f-3e50-9785-4bba9ed34362
rdat:P70011,https://access.rdatoolkit.org/en-US_ala-62301817-e90a-33fb-8044-2a9ddc9557e4
rdae:P20508,https://access.rdatoolkit.org/en-US_ala-62673875-ac7e-3613-9248-b15b521985e5
rdaw:P10065,https://access.rdatoolkit.org/en-US_ala-6277a869-961d-379f-8ae8-7ec159052a26
rdaw:P10371,https://access.rdatoolkit.org/en-US_ala-62b147cc-94e5-3370-8ea3-9ab3f8985425
rdaw:P10253,https://access.rdatoolkit.org/en-US_ala-62bc7c02-8685-35df-b3af-94809d9caeba
rdaw:P10526,https://access.rdatoolkit.org/en-US_ala-62c70be1-6c3e-3add-865f-9df6b065aa3f
rdaa:P50113,https://access.rdatoolkit.org/en-US_ala-62ddfea4-76cf-326b-a272-178bb6e9409e
rdai:P40017,https://access.rdatoolkit.org/en-US_ala-62e7d519-3a03-39e2-8030-be81604710ef
rdaa:P50413,https://access.rdatoolkit.org/en-US_ala-62eb4847-da69-3468-b3fb-bd77d4207dc4
rdam:P30238,https://access.rdatoolkit.org/en-US_ala-6361b5c2-453d-36b2-a211-5683b0088772
rdaw:P10225,https://access.rdatoolkit.org/en-US_ala-6365d0b0-efb6-3826-afe5-4ce33018b4ff
rdaw:P10053,https://access.rdatoolkit.org/en-US_ala-63b4da53-0b2c-386e-8968-c206c6eddf39
rdae:P20104,https://access.rdatoolkit.org/en-US_ala-63ecda6a-712e-3be6-b22d-af6d413bd0aa
rdap:P70038,https://access.rdatoolkit.org/en-US_ala-6461a73a-4c9d-38aa-8097-7a475f67c27a
rdai:P40049,https://access.rdatoolkit.org/en-US_ala-6470ed6b-5ddd-3750-9dd0-199b4cf86ad2
rdap:P70034,https://access.rdatoolkit.org/en-US_ala-6472ce36-eaf1-3c20-8063-e82d9827535d
rdaw:P10428,https://access.rdatoolkit.org/en-US_ala-647848a8-d63a-3c80-8493-cb238788cc3e
rdaa:P50889,https://access.rdatoolkit.org/en-US_ala-64a1edad-b164-3220-9312-34c4f58379a5
rdaa:P51064,https://access.rdatoolkit.org/en-US_ala-64a2803c-16eb-330e-84b6-fbaba914fc27
rdai:P40075,https://access.rdatoolkit.org/en-US_ala-64ae4693-0294-3589-b8c8-893cf2297d8f
rdaa:P50750,https://access.rdatoolkit.org/en-US_ala-64b352b2-8806-36c5-b50f-45d0b2cda1de
rdaa:P50632,https://access.rdatoolkit.org/en-US_ala-64b6cdff-d886-321c-aafa-60b18ccaeaa2
rdae:P20256,https://access.rdatoolkit.org/en-US_ala-64b8132c-d9d4-38a0-affe-291431e00ba4
rdaa:P50373,https://access.rdatoolkit.org/en-US_ala-64be4105-f1ad-3fc6-8e6a-cc0bf74fbf7e
rdam:P30136,https://access.rdatoolkit.org/en-US_ala-64cfdd41-8e04-32c3-b7c2-bba805839dd3
rdan:P80086,https://access.rdatoolkit.org/en-US_ala-64d7675f-3bb1-30a0-a015-5f74182fb9cf
rdaa:P50958,https://access.rdatoolkit.org/en-US_ala-64ee6e7a-75d4-3cab-9dbd-447b096400a6
rdaa:P50298,https://access.rdatoolkit.org/en-US_ala-65075e68-9321-38ce-9e9e-79e2f9458737
rdaa:P50041,https://access.rdatoolkit.org/en-US_ala-652f1f83-0f9d-3cf9-934d-e5ffbad846c8
rdaw:P10133,https://access.rdatoolkit.org/en-US_ala-6537b7ac-f6e0-3a4e-9c0a-d471c6624c29
rdae:P20501,https://access.rdatoolkit.org/en-US_ala-65bd246b-ba16-383f-a83d-e0a9c9e220e6
rdaw:P10549,https://access.rdatoolkit.org/en-US_ala-65c80692-39e4-3c44-a223-f7dee234a1f0
rdaa:P50973,https://access.rdatoolkit.org/en-US_ala-65e21772-eaf2-3d80-a538-5514c86e4432
rdaa:P50772,https://access.rdatoolkit.org/en-US_ala-65e6e0d7-00ae-3289-a965-e7933898de10
rdaa:P50819,https://access.rdatoolkit.org/en-US_ala-65e85514-0ab4-3337-9e08-f6cba9ee94fb
rdam:P30008,https://access.rdatoolkit.org/en-US_ala-65ea44c3-a78e-3883-9d14-6ef34c77067a
rdae:P20267,https://access.rdatoolkit.org/en-US_ala-65fb5a08-cc4f-3f77-8a40-c94542359aff
rdai:P40029,https://access.rdatoolkit.org/en-US_ala-660e72e5-d08c-3077-a1f1-cdd1f561537b
rdaa:P50624,https://access.rdatoolkit.org/en-US_ala-6612a698-0103-322a-a9b7-55a36f9bf2eb
rdam:P30269,https://access.rdatoolkit.org/en-US_ala-6655e15a-6ecb-32b2-b454-645a2ac3126d
rdam:P30260,https://access.rdatoolkit.org/en-US_ala-6675ffdb-720d-3cba-a10a-4ff166ec6f6d
rdaw:P10213,https://access.rdatoolkit.org/en-US_ala-66785155-9e1c-3af7-9e93-95dc99758229
rdaa:P50654,https://access.rdatoolkit.org/en-US_ala-66a765ba-7c6f-398b-82af-913313efdeff
rdam:P30337,https://access.rdatoolkit.org/en-US_ala-66cf36b9-86bf-316a-90f8-d93fba8f85dd
rdaa:P50905,https://access.rdatoolkit.org/en-US_ala-66d5bb57-b3ea-39b2-b461-2922570e81b8
rdaa:P50436,https://access.rdatoolkit.org/en-US_ala-66e179bb-914c-3b5a-9fa6-ca3bf0ef13d5
rdam:P30255,https://access.rdatoolkit.org/en-US_ala-66f6462a-ff5e-3666-94a6-c50118dd014b
rdaa:P50384,https://access.rdatoolkit.org/en-US_ala-66fd5c23-8f64-385a-99ee-c31676e8772b
rdan:P80058,https://access.rdatoolkit.org/en-US_ala-670da538-a90a-3d8f-8360-eda4bbac5c91
rdaa:P50503,https://access.rdatoolkit.org/en-US_ala-671a7627-7d01-3959-aefc-21fc31b529f5
rdaa:P50428,https://access.rdatoolkit.org/en-US_ala-6729118a-6188-3399-895b-82eb1e24cfe5
rdae:P20369,https://access.rdatoolkit.org/en-US_ala-675649ff-abde-3901-85bc-a20796878603
rdaa:P50529,https://access.rdatoolkit.org/en-US_ala-678ab4f1-de78-331c-8937-83d11f4e7578
rdai:P40099,https://access.rdatoolkit.org/en-US_ala-67adff7b-d7a3-3e83-962f-73bacd116185
rdaa:P50430,https://access.rdatoolkit.org/en-US_ala-67b38136-fff5-3283-afb8-bc83485bc09b
rdae:P20477,https://access.rdatoolkit.org/en-US_ala-67bf8a62-d1d5-3dde-938a-dac70be0e692
rdaa:P50669,https://access.rdatoolkit.org/en-US_ala-67f608bb-3406-3cef-935f-972ab2aa3f26
rdan:P80026,https://access.rdatoolkit.org/en-US_ala-685757d6-ead7-3942-9755-cf9f1465fcb9
rdaa:P50971,https://access.rdatoolkit.org/en-US_ala-6858958f-3cf8-3b99-a586-107a74e8180b
rdam:P30402,https://access.rdatoolkit.org/en-US_ala-685ca62e-9d1b-31c4-9ede-d78181d932de
rdaa:P50459,https://access.rdatoolkit.org/en-US_ala-685e6381-5a29-3d98-b9db-282c991a0f09
rdaa:P50988,https://access.rdatoolkit.org/en-US_ala-68842e8e-dd61-372a-a1b0-58925cf79e89
rdaa:P50532,https://access.rdatoolkit.org/en-US_ala-688d6f3d-7557-3990-97cf-89e079dd206f
rdaa:P51009,https://access.rdatoolkit.org/en-US_ala-68993bfa-43b8-3cb2-8689-febdafb3d2fc
rdaa:P50122,https://access.rdatoolkit.org/en-US_ala-68b62ab7-27c2-3cd9-91f9-95b56edfc09b
rdap:P70044,https://access.rdatoolkit.org/en-US_ala-68c69044-0308-3745-a35f-2992918dfce1
rdaa:P50311,https://access.rdatoolkit.org/en-US_ala-68db9aa8-709a-3c98-8b01-86ca86a0993e
rdae:P20110,https://access.rdatoolkit.org/en-US_ala-6900143c-08ba-3804-88c9-1b6934853d98
rdat:P70009,https://access.rdatoolkit.org/en-US_ala-6905570c-5d5d-3529-898a-845dc2fe5826
rdai:P40019,https://access.rdatoolkit.org/en-US_ala-6907bf5e-2a12-357e-8edf-fa64a3254606
rdaw:P10254,https://access.rdatoolkit.org/en-US_ala-690f30f3-bc05-3242-9db8-5bb2b4e2e119
rdap:P70042,https://access.rdatoolkit.org/en-US_ala-692df945-a75e-30bc-9599-c5d308b3e1ac
rdaw:P10485,https://access.rdatoolkit.org/en-US_ala-69309283-1032-3daf-8395-7ec181dfa1b1
rdaa:P51038,https://access.rdatoolkit.org/en-US_ala-694e8d33-6bfc-3c14-80bf-461e83e9e932
rdae:P20519,https://access.rdatoolkit.org/en-US_ala-69527c0e-f675-3aff-9082-35b51737b32b
rdaa:P50921,https://access.rdatoolkit.org/en-US_ala-695bdd50-5820-3909-9bd1-7419e2888157
rdaa:P50587,https://access.rdatoolkit.org/en-US_ala-696f64a7-4d64-3226-bc98-6d8568357259
rdaa:P50521,https://access.rdatoolkit.org/en-US_ala-6983f157-6fe6-3d5d-94e4-1060536d3583
rdaw:P10210,https://access.rdatoolkit.org/en-US_ala-6991c355-409b-37af-8ded-8902061f40e8
