reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
14164,"is dramatized as expression",rdae:dramatizedAsExpression.en,"Relates an expression to an expression of a dramatic work adapted from a source expression.",,,,"dramatized as expression","An expression of a dramatic work adapted from a source expression.",rdae:P20073,property,dramatizedAsExpression,rdac:C10006,,rdau:P60088,rdae:P20153,,,,Published,24.5,2,
14165,"is part of expression",rdae:partOfExpression.en,"Relates an expression to an expression that has another expression as a discrete component.",,"contained in expression",,"part of expression","An expression that has another expression as a discrete component.",rdae:P20074,property,partOfExpression,rdac:C10006,,rdau:P60101,rdae:P20205,,,,Published,24.5,2,
14166,"is replaced in part by expression",rdae:replacedInPartByExpression.en,"Relates an expression to an expression of a work whose content partially supersedes and renders obsolete the content of an expression of another work.","This element applies in general to an expression of a static work.",,,"replaced in part by expression","An expression of a work whose content partially supersedes and renders obsolete the content of an expression of another work.",rdae:P20075,property,replacedInPartByExpression,rdac:C10006,,rdau:P60103,rdae:P20169,,,,Published,24.5,2,
14167,"is replaced by expression",rdae:replacedByExpression.en,"Relates an expression to an expression of a work whose content supersedes and renders obsolete the content of an expression of another work.","This element applies in general to an expression of a static work or an integrating work.",,,"replaced by expression","An expression of a work whose content supersedes and renders obsolete the content of an expression of another work.",rdae:P20076,property,replacedByExpression,rdac:C10006,,rdau:P60104,rdae:P20169,,,,Published,24.5,2,
14168,"is adapted in verse as expression",rdae:adaptedInVerseAsExpression.en,"Relates an expression to an expression of a literary composition in verse form adapted from a source expression.",,,,"adapted in verse as expression","An expression of a literary composition in verse form adapted from a source expression.",rdae:P20077,property,adaptedInVerseAsExpression,rdac:C10006,,rdau:P60106,rdae:P20153,,,,Published,24.5,2,
14169,"is dubbed version of",rdae:dubbedVersionOf.en,"Relates an expression to an expression of a moving image work in which spoken dialogue is translated into a language different from that of the original work.",,,,"dubbed version of","An expression of a moving image work in which spoken dialogue is translated into a language different from that of the original work.",rdae:P20078,property,dubbedVersionOf,rdac:C10006,,rdau:P60111,rdae:P20141,,,,Published,24.5,2,
14170,"has dubbed version",rdae:dubbedVersion.en,"Relates an expression to an expression of a moving image work that translates spoken dialogue of the original work into a different language.",,,,"dubbed version","An expression of a moving image work that translates spoken dialogue of the original work into a different language.",rdae:P20079,property,dubbedVersion,rdac:C10006,,rdau:P60112,rdae:P20171,,,,Published,24.5,2,
14171,"has cadenza expression",rdae:cadenzaExpression.en,"Relates an expression to an expression of a musical work that consists of an ornamental passage, for a soloist, added to an expression of a musical work such as a concerto either by the same or a different composer.",,,,"cadenza expression","An expression of a musical work that consists of an ornamental passage, for a soloist, added to an expression of a musical work such as a concerto either by the same or a different composer.",rdae:P20080,property,cadenzaExpression,rdac:C10006,,rdau:P60113,rdae:P20105,,,,Published,24.5,2,
14172,"is variations based on expression",rdae:variationsBasedOnExpression.en,"Relates an expression to an expression of a musical work from which melodic, thematic, or harmonic material is taken to form a discrete theme, which is repeated one or more times with subsequent modifications.",,,,"variations based on expression","An expression of a musical work from which melodic, thematic, or harmonic material is taken to form a discrete theme, which is repeated one or more times with subsequent modifications.",rdae:P20081,property,variationsBasedOnExpression,rdac:C10006,,rdau:P60114,rdae:P20204,,,,Published,24.5,2,
14173,"is modified by variation as expression",rdae:modifiedByVariationAsExpression.en,"Relates an expression to an expression of a musical work in which melodic, thematic, or harmonic material taken from a source work forms a discrete theme, which is repeated one or more times with subsequent modifications.",,,,"modified by variation as expression","An expression of a musical work in which melodic, thematic, or harmonic material taken from a source work forms a discrete theme, which is repeated one or more times with subsequent modifications.",rdae:P20082,property,modifiedByVariationAsExpression,rdac:C10006,,rdau:P60115,rdae:P20203,,,,Published,24.5,2,
14174,"is cadenza composed for expression",rdae:cadenzaComposedForExpression.en,"Relates an expression to an expression of a musical work, such as a concerto, to which is added an expression of musical work that is an ornamental passage for a soloist by the same or a different composer.",,,,"cadenza composed for expression","An expression of a musical work, such as a concerto, to which is added an expression of musical work that is an ornamental passage for a soloist by the same or a different composer.",rdae:P20083,property,cadenzaComposedForExpression,rdac:C10006,,rdau:P60116,rdae:P20192,,,,Published,24.5,2,
14175,"is libretto for expression",rdae:librettoForExpression.en,"Relates an expression to an expression of a musical work such as an opera or other work for the musical stage, or an oratorio, that uses the text of a related work.",,,,"libretto for expression","An expression of a musical work such as an opera or other work for the musical stage, or an oratorio, that uses the text of a related work.",rdae:P20084,property,librettoForExpression,rdac:C10006,,rdau:P60117,rdae:P20100,,,,Published,24.5,2,
14176,"has incidental music expression",rdae:incidentalMusicExpression.en,"Relates an expression to an expression of a musical work that that provides incidental music for a play or other spoken work for the stage.",,,,"incidental music expression","An expression of a musical work that that provides incidental music for a play or other spoken work for the stage.",rdae:P20085,property,incidentalMusicExpression,rdac:C10006,,rdau:P60118,rdae:P20243,,,,Published,24.5,2,
14177,"is remade as expression",rdae:remadeAsExpression.en,"Relates an expression to an expression of a motion picture, radio program, television program, or video based on an earlier work.",,,,"remade as expression","An expression of a new motion picture, radio program, television program, or video based on an earlier work.",rdae:P20086,property,remadeAsExpression,rdac:C10006,,rdau:P60120,rdae:P20203,,,,Published,24.5,2,
14178,"is set to music as expression",rdae:setToMusicAsExpression.en,"Relates an expression to an expression of a non-dramatic musical work, other than an oratorio, that uses the text of a source work.",,,,"set to music as expression","An expression of a non-dramatic musical work, other than an oratorio, that uses the text of a source work.",rdae:P20087,property,setToMusicAsExpression,rdac:C10006,,rdau:P60121,rdae:P20203,,,,Published,24.5,2,
14179,"is adapted as novel expression",rdae:adaptedAsNovelExpression.en,"Relates an expression to an expression of a novel adapted from a source expression.",,,,"adapted as novel expression","An expression of a novel adapted from a source expression.",rdae:P20088,property,adaptedAsNovelExpression,rdac:C10006,,rdau:P60138,rdae:P20153,,,,Published,24.5,2,
14180,"is appendix to expression",rdae:appendixToExpression.en,"Relates an expression to an expression of a work whose content is augmented with content from an expression of a related work.","Includes lists of references, statistical tables, and explanatory matter that are not essential to the completeness of the content.",,,"appendix to expression","An expression of a work whose content is augmented with content from an expression of a related work.",rdae:P20089,property,appendixToExpression,rdac:C10006,,rdau:P60253,rdae:P20192,,,,Published,24.5,2,
